id,name,lname_prob,fname_prob,total_prob,link,total_receipts,total_disbursements
H6WI04063,"CRAIG, ANDY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6WI04063&tabIndex=1,,
H6MN02131,"CRAIG, ANGELA DAWN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MN02131&tabIndex=1,$1,287,627.60,$299,372.62
H0ND01026,"CRAMER, KEVIN MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0ND01026&tabIndex=1,$666,857.34,$226,097.25
H4IA03099,"CRAMER, ROBERT JAMES",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IA03099&tabIndex=1,$1,809.76,$1,800.00
S8ID00027,"CRAPO, MICHAEL D",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8ID00027&tabIndex=1,$1,768,855.00,$772,109.00
P60010634,"CRATCH, CLYDE OTTIS MR 3RD",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010634&tabIndex=1,,
P60008539,"CRAWFISH, CRAWFISH",0.9,0.8666666666666667,0.8666666666666667,0.8833333333333333,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008539&tabIndex=1,,
H0AR01083,"CRAWFORD, ERIC ALAN RICK",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AR01083&tabIndex=1,$342,035.88,$317,190.75
P60008778,"CRAWFORD, PHILIP RASHAD MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008778&tabIndex=1,,
P60009099,"CRAY, MARO DAY",1,0.9533333333333333,0.9533333333333333,0.9766666666666666,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009099&tabIndex=1,,
H0FL04066,"CRENSHAW, ANDER",1,0.9666666666666667,0.9666666666666667,0.9833333333333334,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL04066&tabIndex=1,$935,493.35,$485,615.17
P60009867,"CREWS, RICKY DANIEL",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009867&tabIndex=1,,
P60013364,"CRISP, CALEB ALLEN LORD",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013364&tabIndex=1,,
P60014511,"CRISPY, JA'",0.9666666666666667,0.9111111111111111,0.9111111111111111,0.9388888888888889,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014511&tabIndex=1,,
H6FL13205,"CRIST, CHARLIE JOSEPH",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL13205&tabIndex=1,$508,271.52,$88,713.52
P60017647,"CRITIC, NOSTALGIA",0.9500000000000001,0.8604497354497355,0.8604497354497355,0.9052248677248678,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017647&tabIndex=1,,
P80005713,"CRIVEAU, JAMES DENNIS",0.9625,1,1,0.98125,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005713&tabIndex=1,,
P60006780,"CROMBIE, MELODY ANNE MRS.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006780&tabIndex=1,,
P20005070,"CRONIN, ANTHONY JOSEPH JR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20005070&tabIndex=1,,
P60011384,"CROSLEY, PATRICK",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011384&tabIndex=1,,
P60013414,"CROSS, ALEX LLOYD",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013414&tabIndex=1,,
P80005366,"CROSS, KENNETH ROBERT",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005366&tabIndex=1,,
P60006863,"CROSTON, TIMOTHY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006863&tabIndex=1,,
P60004934,"CROTZER, EZEKIEL GEORGE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60004934&tabIndex=1,,
H8NY07046,"CROWLEY, JOSEPH",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY07046&tabIndex=1,$1,192,643.46,$1,584,033.46
S6AL00302,"CRUMPTON, RONALD (RON) STEVEN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6AL00302&tabIndex=1,$462.00,$299.00
P60010949,"CRUNCH, CAPTAIN",0.9222222222222223,0.9619047619047619,0.9619047619047619,0.942063492063492,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010949&tabIndex=1,,
P60006111,"CRUZ, RAFAEL EDWARD ""TED""",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006111&tabIndex=1,$47,086,857.05,$28,352,062.59
P60015344,"CTHULU, OURLORDANDSAVIOR DR.",0.8888888888888888,0.8601190476190476,0.8601190476190476,0.8745039682539681,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015344&tabIndex=1,,
H2TX23082,"CUELLAR, HENRY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX23082&tabIndex=1,$813,868.42,$354,140.99
P60013935,"CUEVAS, NICK",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013935&tabIndex=1,,
H0TX07055,"CULBERSON, JOHN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX07055&tabIndex=1,$466,189.51,$313,158.02
H6TX01253,"CULLER, ANTHONY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX01253&tabIndex=1,,
H6IL08154,"CULLERTON, TOM",0.9777777777777777,1,1,0.9888888888888889,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL08154&tabIndex=1,,
P60007903,"CULLISON, BROOKS ANDREWS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007903&tabIndex=1,,
H6MD07160,"CUMMINGS, ELIJAH E",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MD07160&tabIndex=1,$566,277.52,$360,964.43
P60012036,"CUMMINGS, ROBERT JIMMIE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012036&tabIndex=1,,
S4WA00524,"CUMMINGS, TED",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4WA00524&tabIndex=1,,
H4FL26038,"CURBELO, CARLOS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL26038&tabIndex=1,$1,866,711.14,$366,224.61
P60018025,"CURL, TRAVIS L.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018025&tabIndex=1,,
H6NC05117,"CURRAN, PATRICIA MARGARET",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NC05117&tabIndex=1,$47,483.75,$45,681.96
P60011343,"CURREN, WILLIAM FRANCIS V",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011343&tabIndex=1,,
H6AR02245,"CURRY, DIANNE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6AR02245&tabIndex=1,,
P60003688,"CVOROVIC, JANKA",0.8958333333333333,0.9533333333333333,0.9533333333333333,0.9245833333333333,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60003688&tabIndex=1,,
H0NC08163,"D'ANNUNZIO, TIMOTHY BRUCE",0.9066666666666667,1,1,0.9533333333333334,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NC08163&tabIndex=1,$300.00,$24.69
P60013810,"DAD, SOUTHERN",1,0.9166666666666666,0.9166666666666666,0.9583333333333333,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013810&tabIndex=1,,
P60010980,"DADDY, CAM SIR",0.9733333333333334,0.9416666666666667,0.9416666666666667,0.9575,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010980&tabIndex=1,,
P60018090,"DADDY, DISCO",0.9733333333333334,0.8266666666666667,0.8266666666666667,0.9,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018090&tabIndex=1,,
H4MN05071,"DAGGETT, DOUGLAS JAMES",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MN05071&tabIndex=1,$67.02,$2,612.76
H4CA26139,"DAGNESSES, RAFAEL",0.9481481481481482,1,1,0.9740740740740741,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA26139&tabIndex=1,$136,920.00,$57,751.35
P60011590,"DAHMER, JEFFREY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011590&tabIndex=1,,
P60015005,"DAITCH, DAVID JAY MR",0.9500000000000001,1,1,0.9750000000000001,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015005&tabIndex=1,,
H6NC02122,"DALY, KAY MRS.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NC02122&tabIndex=1,$31,226.00,$10,417.00
P60013158,"DANIELSON, STENTOR",1,0.8666666666666668,0.8666666666666668,0.9333333333333333,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013158&tabIndex=1,,
P60010360,"DARK, DOGE COIN DOGED",1,0.8666666666666667,0.8666666666666667,0.9333333333333333,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010360&tabIndex=1,,
P60011905,"DAUB, MICHAEL",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011905&tabIndex=1,,
P60018843,"DAVID, ABRAHAM JOSEPH MR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018843&tabIndex=1,,
H4IN05112,"DAVIDSON, ALLEN RAY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IN05112&tabIndex=1,$398.47,$398.47
P60005675,"DAVIDSON, MARGARET M",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005675&tabIndex=1,,
H6CA00154,"DAVIDSON, STIEVEN LEE MR",1,0.9619047619047619,0.9619047619047619,0.980952380952381,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA00154&tabIndex=1,,
H6OH08315,"DAVIDSON, WARREN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OH08315&tabIndex=1,$140,270.85,$2,446.93
H6OK02225,"DAVIES, AARON",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OK02225&tabIndex=1,$1,537.23,$1,366.49
H4NC06136,"DAVIS, BRUCE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NC06136&tabIndex=1,$14,204.90,$10,911.68
H4IL07037,"DAVIS, DANNY K. MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IL07037&tabIndex=1,$244,851.80,$170,404.51
H6MD04233,"DAVIS, DERECK EUGENE",1,0.9666666666666667,0.9666666666666667,0.9833333333333334,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MD04233&tabIndex=1,$464,403.89,$159,471.19
P60013356,"DAVIS, ERVIN ANTHONY MR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013356&tabIndex=1,,
P60017282,"DAVIS, GARY GENE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017282&tabIndex=1,,
P60016169,"DAVIS, JEREMY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016169&tabIndex=1,,
P60011202,"DAVIS, KLINTON PATRICK",1,0.9047619047619048,0.9047619047619048,0.9523809523809523,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011202&tabIndex=1,,
P60015328,"DAVIS, LANCE UGLY NATION MR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015328&tabIndex=1,,
H2IL13120,"DAVIS, RODNEY L",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2IL13120&tabIndex=1,$1,336,284.41,$500,209.41
H0CA49055,"DAVIS, SUSAN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA49055&tabIndex=1,$175,258.22,$187,039.55
P60011442,"DAWLI, ABOUD J MR.",0.9066666666666667,0.8222222222222223,0.8222222222222223,0.8644444444444446,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011442&tabIndex=1,,
H6IL07289,"DAY, THOMAS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL07289&tabIndex=1,$30,012.00,$9,745.69
P20002929,"DAY, TIM (TEXAS SLIM)",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20002929&tabIndex=1,,
P60016342,"DE  LA  FUENTE, ROQUE ROCKY",0.9238095238095239,0.8400000000000001,0.8400000000000001,0.881904761904762,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016342&tabIndex=1,,
P40001109,"DE BUONAPARTE, HRM CAESAR ST AUGUSTINE",0.8974358974358975,0.88,0.88,0.8887179487179487,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P40001109&tabIndex=1,,
P60012259,"DE GATTO, VENUS BELLA MS.",0.9666666666666667,1,1,0.9833333333333334,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012259&tabIndex=1,,
P60017449,"DE MARCO, GUY ANTHONY",0.9666666666666667,1,1,0.9833333333333334,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017449&tabIndex=1,,
H6NY24177,"DEACON, COLLEEN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY24177&tabIndex=1,$131,841.69,$47,488.48
P60006673,"DEAME, KEVIN",0.9666666666666667,1,1,0.9833333333333334,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006673&tabIndex=1,,
H6TX08167,"DEAN, ANDRE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX08167&tabIndex=1,$5,180.00,$7,470.00
P40003592,"DEAN, DANIEL LANE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P40003592&tabIndex=1,,
P60015674,"DEATHBRINGER, LESALE VENOMANCER",0.9416666666666667,0.9333333333333333,0.9333333333333333,0.9375,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015674&tabIndex=1,,
P60016706,"DEBATE, EMBRACE THE",0.9380952380952381,0.8476190476190477,0.8476190476190477,0.8928571428571429,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016706&tabIndex=1,,
P60005162,"DEBOW, MR PAUL W",1,0.8500000000000001,0.8500000000000001,0.925,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005162&tabIndex=1,,
H6TX27084,"DEEB, GREGORY PATRICK",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX27084&tabIndex=1,$76,583.27,$69,608.52
P60018652,"DEFAZIO, ANTHONY LOUIS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018652&tabIndex=1,,
H6OR04047,"DEFAZIO, PETER A",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OR04047&tabIndex=1,$681,761.75,$329,182.95
H6CO01141,"DEGETTE, DIANA L.",0.9607142857142857,1,1,0.9803571428571429,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CO01141&tabIndex=1,$453,998.86,$411,552.66
S6CA00683,"DEL BECCARO, THOMAS",0.8896969696969697,1,1,0.9448484848484848,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6CA00683&tabIndex=1,$145,142.00,$89,867.00
P60007382,"DEL HIERRO, ARTURO MR",0.9766666666666667,1,1,0.9883333333333333,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007382&tabIndex=1,,
H6VA05126,"DEL ROSSO, MICHAEL JOSEPH MR.",0.9740740740740741,1,1,0.987037037037037,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6VA05126&tabIndex=1,,
H6NY18195,"DEL VECCHIO, KENNETH",0.9342424242424243,1,1,0.9671212121212122,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY18195&tabIndex=1,$15,701.00,$5,390.06
H2MD06195,"DELANEY, JOHN K",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MD06195&tabIndex=1,$745,270.35,$449,788.73
H0CT03072,"DELARUO, ROSA L",0.9428571428571428,1,1,0.9714285714285714,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CT03072&tabIndex=1,$519,102.23,$466,536.05
H0WA08046,"DELBENE, SUZAN K",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0WA08046&tabIndex=1,$945,825.53,$357,263.86
P60006970,"DELL, CRAIG STEVEN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006970&tabIndex=1,,
P60007465,"DELONG, PAUL",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007465&tabIndex=1,,
P60018462,"DEMARCO, ANGELO THOMAS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018462&tabIndex=1,,
H6IN05216,"DEMAREE, ANGELA JO",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IN05216&tabIndex=1,$29,742.89,$7,600.13
H6MS04184,"DEMING, ROBERT MR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MS04184&tabIndex=1,,
H6FL10144,"DEMINGS, VALDEZ 'VAL'",0.9714285714285714,0.8933333333333334,0.8933333333333334,0.9323809523809524,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL10144&tabIndex=1,$321,006.30,$54,247.38
H2FL08063,"DEMINGS, VALDEZ VAL",0.9714285714285714,0.8933333333333334,0.8933333333333334,0.9323809523809524,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2FL08063&tabIndex=1,$165,168.08,$14,388.35
P20002440,"DENAME, MICHAEL JR",0.9333333333333333,1,1,0.9666666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20002440&tabIndex=1,,
H0CA19173,"DENHAM, JEFF",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA19173&tabIndex=1,$1,286,071.54,$312,452.42
H6PA06115,"DENHAM, JOE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6PA06115&tabIndex=1,$63,242.50,$62,916.94
H4IN05120,"DENNEY, SHAWN ALLEN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IN05120&tabIndex=1,,
H4PA15087,"DENT, CHARLES W. REP.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4PA15087&tabIndex=1,$765,042.29,$465,336.40
P60013331,"DENTON, BRYAN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013331&tabIndex=1,,
P60019437,"DEPEW, JENNIFER ROBIN MS R.D.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60019437&tabIndex=1,,
P60014172,"DERBY, MATTHEW MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014172&tabIndex=1,,
H6OH08182,"DERICKSON, TIMOTHY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OH08182&tabIndex=1,$153,788.81,$15,400.45
H6CA04156,"DERLET, ROBERT WAYNE",0.9111111111111112,1,1,0.9555555555555556,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA04156&tabIndex=1,$6,748.07,$307.73
H6NY21132,"DERRICK, WILLIAM MIKE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY21132&tabIndex=1,$204,538.06,$65,919.96
S6FL00293,"DESANTIS, RONALD D",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6FL00293&tabIndex=1,$2,140,639.13,$393,321.00
H0CA10073,"DESAULNIER, MARK",0.9818181818181818,1,1,0.990909090909091,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA10073&tabIndex=1,$314,952.00,$178,080.89
P60010352,"DESCHENES, JESSE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010352&tabIndex=1,,
H0TN04195,"DESJARLAIS, SCOTT HON.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TN04195&tabIndex=1,$332,611.34,$116,747.43
H6WV03091,"DETCH, MATTHEW PAUL",0.9555555555555556,1,1,0.9777777777777779,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6WV03091&tabIndex=1,,
H6IL09137,"DETZEL, DENIS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL09137&tabIndex=1,,
H6IL01159,"DEUSER, AUGUST (O'NEILL)",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL01159&tabIndex=1,$5,618.00,$5,305.00
H0FL19080,"DEUTCH, THEODORE ELIOT",0.9714285714285714,1,1,0.9857142857142858,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL19080&tabIndex=1,$1,063,454.17,$533,107.15
P60008554,"DEVINE, ROBERT",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008554&tabIndex=1,,
H2KY03164,"DEVORE, ROBERT L., JR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2KY03164&tabIndex=1,,
P60015955,"DEWEY, JARED ALEXANDER",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015955&tabIndex=1,,
H2FL25018,"DIAZ-BALART, MARIO",0.8727272727272728,1,1,0.9363636363636364,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2FL25018&tabIndex=1,$629,832.65,$358,478.25
H6AL03157,"DICHIARA, LARRY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6AL03157&tabIndex=1,$51,593.04,$48,118.16
H6IL08170,"DICIANNI, PETER",0.9324999999999999,1,1,0.9662499999999999,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL08170&tabIndex=1,$110,726.15,$29,125.80
P60013570,"DICK, TIPA DIS",1,0.9333333333333333,0.9333333333333333,0.9666666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013570&tabIndex=1,,
S6IN00209,"DICKERSON, JOHN MARTIN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6IN00209&tabIndex=1,$33,833.00,$12,841.00
H6VA07122,"DICKINSON, MICHAEL ROBERT",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6VA07122&tabIndex=1,,
P60016797,"DIETRICH , GEORGE II",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016797&tabIndex=1,,
